CLUSTER,FREQUENCY,GROUP,N,LOW,HIGH,LOOP,ORIGINAL_TLV,a_bike,a_casual,a_dance,a_golf,a_hiking,a_on_the_move,a_onthemove,a_running,a_studio,a_swim,a_tennis,a_trail_running,a_training,a_travel,a_yoga,c_5_year_basic,c_abc,c_align,c_all_yours,c_allyours,c_always_in_motion,c_alwaysinmotion,c_at_ease,c_atease,c_base_pace,c_basepace,c_blissfeel,c_bowline,c_built_to_move,c_chargefeel,c_city_sweat,c_citysweat,c_cityverse,c_commission,c_cool_racerback,c_dance_studio,c_dancestudio,c_define,c_drysense,c_ebb_to_street,c_ebbtostreet,c_energy,c_engineered_warmth,c_enlite,c_everywhere,c_fast&free,c_fast_&_free,c_free_to_be,c_fundamental,c_groove,c_hold_tight,c_hotty_hot,c_hottyhot,c_instill,c_invigorate,c_license_to_train,c_licensetotrain,c_like_a_cloud,c_likeacloud,c_loungeful,c_love,c_lululemon_lab,c_metal_vent_tech,c_metalventtech,c_pace_breaker,c_perfectly_oversized,c_perfectlyoversized,c_power_pivot,c_power_thru,c_ready_to_rulu,c_restfeel,c_scuba,c_sculpt,c_soft_jersey,c_speed_up,c_speedup,c_steady_state,c_strongfeel,c_surge,c_swift_speed,c_swiftly,c_swiftspeed,c_t.h.e.,c_wunder_puff,c_wunder_train,c_wunder_under,c_wundermost,c_wundertrain,c_wunderunder,c_zeroed_in,cat_accessories,cat_all_bras,cat_allbras,cat_bags,cat_bestsellers,cat_bodysuits,cat_bouteilles_d^eau,cat_button_down_shirts,cat_camisoles,cat_can,cat_capris,cat_chaussettes,cat_coats&jackets,cat_coats_&_jackets,cat_commerceroot,cat_dresses,cat_early_access,cat_equipment,cat_femmes,cat_gift_ideas,cat_giftideas,cat_gloves_&_mittens,cat_hair_accessories,cat_hats,cat_hauts,cat_hauts_à_capuchon_et_chandails,cat_hommes,cat_hoodies&sweatshirts,cat_hoodies_&_sweatshirts,cat_joggers,cat_jumpsuits_&_rompers,cat_jupes,cat_lab_shop,cat_leggings,cat_long_sleeve_shirts,cat_loungewear,cat_manches_courtes,cat_manteaux,cat_manteaux_+_vestes,cat_matching_sets,cat_nos_succès,cat_nouveautés,cat_pantalons,cat_pantalons_d^entraînement,cat_pantalons_de_jogging,cat_pants,cat_polo_shirts,cat_sacs,cat_scarves_&_wraps,cat_shirts,cat_shoes,cat_shop_outfits,cat_short_sleeve_shirts,cat_shorts,cat_shortsleeveshirts,cat_skirts,cat_socks,cat_sous-vêtements,cat_soutiens-gorge_sport,cat_special_edition,cat_sports_bras,cat_sweaters,cat_sweatpants,cat_swim_trunks,cat_swimsuits,cat_t-shirts,cat_tank_tops,cat_tanktops,cat_team_canada_,cat_tights,cat_tricots,cat_trousers,cat_underwear,cat_usa,cat_vêtements_de_détente,cat_water_bottles,cat_we_made_too_much,cat_wemadetoomuch,cat_what^s_new,cat_what^snew,cat_women^s_0-14,cat_yoga_mats,cat_yogaaccessories,clr_black,clr_black_&_white,clr_black_&_white_,clr_blanc,clr_blue,clr_brown,clr_burgundy,clr_camo,clr_gold,clr_green,clr_grey,clr_khaki,clr_metallic,clr_navy,clr_neon,clr_neutral,clr_noir,clr_olive,clr_orange,clr_pastel,clr_pink,clr_printed,clr_purple,clr_red,clr_rose,clr_striped,clr_tie_dye,clr_white,clr_yellow,g_all,g_men,g_women,gift_all
0,11,6,133,6001,9000,6,8345.909091,0.0,0.0,0.0,0.022298,0.011364,0.068233,0.0,0.016355,0.0,0.0,0.004329,0.0,0.016492,0.0,0.019346,0.002597,0.053476,0.026782,0.018881,0.0,0.0,0.0,0.002863,0.0,0.00303,0.0,0.0,0.038961,0.064171,0.0,0.060606,0.0,0.0,0.03698,0.0,0.010168,0.0,0.013318,0.003497,0.0,0.0,0.012987,0.0,0.0,0.012643,0.0,0.004298,0.0,0.035124,0.005098,0.0,0.012899,0.0,0.0,0.0,0.019972,0.0,0.025192,0.0,0.0,0.021531,0.020779,0.003565,0.0,0.010331,0.022173,0.0,0.0,0.0,0.014876,0.070707,0.009223,0.0,0.028409,0.003135,0.0,0.003135,0.0,0.040752,0.0,0.006689,0.0,0.012987,0.003247,0.003247,0.085561,0.0,0.0,0.0,0.0,0.006899,0.001337,0.0,0.043357,0.040364,0.0,0.0,0.040404,0.0,0.011364,0.0,0.0,0.0,0.008863,0.0,0.009091,0.0,0.0,0.0,0.109626,0.0,0.004785,0.0,0.0,0.0,0.0,0.0,0.0,0.027532,0.022727,0.0,0.0,0.0,0.024242,0.010909,0.015584,0.0,0.0,0.0,0.008727,0.0,0.0,0.0,0.0,0.0,0.034919,0.073864,0.0,0.0,0.012212,0.0,0.00627,0.0,0.03445,0.0,0.0,0.009091,0.0,0.0,0.0,0.008159,0.00303,0.0,0.0,0.0,0.008264,0.0,0.0,0.0,0.045455,0.0,0.0,0.007576,0.0,0.0,0.0,0.023343,0.0,0.025162,0.0,0.0,0.0,0.0,0.037767,0.016835,0.0,0.0,0.030576,0.010522,0.00149,0.0,0.014545,0.019969,0.041012,0.013594,0.0,0.0,0.008264,0.003953,0.0,0.0,0.0,0.001377,0.02684,0.0,0.017906,0.07177,0.0,0.0,0.0,0.001158,0.0,0.032187,0.067659,0.036735,0.0
1,19,6,133,6001,9000,6,6500.473684,0.0,0.0,0.0,0.000993,0.001645,0.034229,0.0,0.028898,0.0,0.0,0.021303,0.0,0.016069,0.0,0.01576,0.0,0.007224,0.018951,0.008907,0.0,0.004527,0.0,0.0,0.0,0.000877,0.0,0.0,0.0,0.027864,0.025641,0.000975,0.0,0.0,0.001784,0.0,0.00831,0.0,0.00419,0.0,0.002734,0.0,0.007519,0.0,0.0,0.042872,0.0,0.002105,0.01662,0.0,0.006394,0.0,0.033073,0.0,0.025063,0.0,0.004386,0.0,0.033608,0.0,0.0,0.004848,0.0,0.006192,0.0,0.001196,0.010911,0.0,0.0,0.0,0.000957,0.005848,0.012313,0.0,0.004934,0.021779,0.0,0.0,0.0,0.0,0.0,0.009329,0.0,0.006015,0.001692,0.012688,0.009288,0.004965,0.0,0.0,0.0,0.010338,0.0,0.0,0.009717,0.036842,0.006192,0.0,0.001462,0.0,0.0,0.009982,0.0,0.0,0.001906,0.026316,0.001053,0.001815,0.0,0.0,0.009288,0.0,0.00554,0.0,0.027701,0.0,0.0,0.0,0.0,0.01203,0.000506,0.0,0.0,0.0,0.020614,0.013684,0.01203,0.0,0.0,0.0,0.003789,0.0,0.0,0.0,0.0,0.0,0.012199,0.0,0.0,0.0,0.009688,0.009447,0.0,0.016018,0.047091,0.0,0.01548,0.014737,0.0,0.0,0.0,0.020918,0.001754,0.0,0.0,0.0,0.0,0.002193,0.0,0.0,0.0,0.0,0.002288,0.03655,0.0,0.0,0.0,0.016879,0.0,0.009046,0.0,0.0,0.0,0.0,0.020223,0.0,0.0,0.0,0.030662,0.008041,0.0,0.00188,0.0,0.022513,0.038781,0.009838,0.0,0.0,0.019875,0.016018,0.0,0.003899,0.0,0.009569,0.026566,0.008354,0.024322,0.006925,0.0,0.0,0.0,0.007375,0.0,0.018271,0.010769,0.039512,0.002554
2,9,6,133,6001,9000,6,7328.888889,0.0,0.0,0.0,0.010482,0.013889,0.051379,0.0,0.051142,0.0,0.005556,0.0,0.023392,0.080629,0.0,0.117179,0.0,0.0,0.123477,0.009402,0.0,0.005974,0.0,0.0,0.0,0.040741,0.0,0.007007,0.0,0.0,0.004748,0.0,0.0,0.0,0.000942,0.0,0.025585,0.0,0.004954,0.0,0.027417,0.0,0.077097,0.0,0.007797,0.023547,0.0,0.015758,0.052632,0.007576,0.032191,0.0,0.00976,0.0,0.058201,0.0,0.005051,0.0,0.017403,0.0,0.0,0.052632,0.009524,0.002179,0.0,0.008838,0.001355,0.0,0.0,0.05314,0.008081,0.004115,0.003681,0.015987,0.0,0.019157,0.0,0.0,0.0,0.0,0.024482,0.011148,0.0,0.003175,0.0,0.081349,0.06536,0.006289,0.0,0.0,0.0,0.022321,0.039216,0.0,0.054701,0.042222,0.013072,0.0,0.0,0.0,0.0,0.02682,0.0,0.0,0.009285,0.0,0.115556,0.011494,0.0,0.0,0.006536,0.0,0.0,0.0,0.005848,0.0,0.0,0.0,0.0,0.006984,0.00641,0.0,0.0,0.0,0.153704,0.02,0.006349,0.0,0.0,0.0,0.023111,0.0,0.0,0.0,0.0,0.0,0.053716,0.0,0.0,0.0,0.0199,0.004274,0.0,0.0,0.007018,0.0,0.0,0.006667,0.0,0.0,0.0,0.095442,0.003704,0.0,0.0,0.0,0.0,0.064815,0.0,0.0,0.0,0.0,0.0,0.030864,0.0,0.0,0.0,0.065968,0.0,0.008433,0.0,0.022222,0.0,0.0,0.040139,0.0,0.0,0.0,0.065399,0.070988,0.091075,0.0,0.0,0.070649,0.052632,0.010384,0.0,0.0,0.034965,0.02029,0.0,0.0,0.017094,0.026936,0.059259,0.024691,0.064815,0.137427,0.0,0.0,0.020202,0.016985,0.0,0.038764,0.005968,0.119983,0.000142
3,20,6,133,6001,9000,6,7058.35,0.0,0.0,0.0,0.000943,0.016406,0.043166,0.0,0.049065,0.0,0.0,0.013095,0.0,0.015044,0.0,0.009699,0.0,0.01634,0.015957,0.016923,0.0,0.0,0.0,0.003937,0.0,0.03,0.0,0.0,0.0,0.0,0.000427,0.0,0.0,0.0,0.011864,0.0,0.023355,0.0,0.008439,0.028846,0.0,0.0,0.002551,0.003086,0.0,0.007285,0.0,0.024,0.0,0.021591,0.004206,0.0,0.016554,0.0,0.009524,0.01,0.007955,0.0,0.024096,0.0,0.000649,0.016447,0.001429,0.003922,0.0,0.003409,0.011585,0.0,0.0,0.0,0.003636,0.011111,0.011801,0.013669,0.004688,0.025287,0.0,0.000862,0.0,0.006034,0.001695,0.023077,0.0,0.0,0.001964,0.011161,0.008824,0.009434,0.0,0.0,0.0,0.010937,0.001471,0.0,0.046154,0.0362,0.0,0.0,0.004167,0.0,0.0,0.003448,0.0,0.0,0.010724,0.0,0.021,0.010345,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024286,0.01875,0.0,0.0,0.0,0.0225,0.025,0.002857,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,0.0,0.0,0.021523,0.0,0.0,0.0,0.016915,0.0,0.005172,0.002174,0.038421,0.0,0.035294,0.001,0.0,0.0,0.0,0.005769,0.015,0.076087,0.0,0.0,0.009091,0.010417,0.0,0.0,0.0,0.0,0.006522,0.0,0.0,0.0,0.0,0.01571,0.0,0.013616,0.0,0.0,0.0,0.0,0.022085,0.0,0.0,0.0,0.022372,0.009491,0.005738,0.0,0.0,0.029191,0.034211,0.001402,0.0,0.0,0.015035,0.023913,0.0,0.0,0.001923,0.0,0.025714,0.015873,0.010985,0.011842,0.0,0.0,0.0,0.010191,0.002632,0.011399,0.023913,0.051412,0.01705
4,8,6,133,6001,9000,6,7831.75,0.0,0.0,0.0,0.0,0.0,0.021356,0.0,0.008761,0.0,0.0,0.008929,0.0,0.016593,0.0,0.008239,0.003571,0.02451,0.012275,0.0,0.0,0.012097,0.0,0.0,0.0,0.0,0.0,0.001126,0.0,0.0,0.007479,0.0,0.0,0.125,0.0,0.0,0.009046,0.0,0.00199,0.0,0.003247,0.0,0.010204,0.0,0.0,0.0,0.0,0.0,0.0,0.002841,0.0,0.0,0.0,0.0,0.0,0.0,0.001894,0.0,0.001506,0.0,0.0,0.0,0.0,0.014706,0.0,0.0,0.003049,0.0,0.0,0.0,0.0,0.0,0.002588,0.008094,0.003906,0.00431,0.0,0.001437,0.0,0.010776,0.0,0.001672,0.0,0.0,0.0,0.022321,0.051471,0.023585,0.0,0.0,0.0,0.001116,0.0,0.0,0.001923,0.0055,0.0,0.0,0.0,0.0,0.0,0.002155,0.0,0.0,0.000696,0.0,0.005,0.056034,0.0,0.0,0.022059,0.0,0.0,0.0,0.039474,0.0,0.0,0.0,0.0,0.004286,0.012019,0.0,0.0,0.0,0.003125,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.00745,0.0,0.0,0.0,0.007463,0.005609,0.010776,0.0,0.013158,0.0,0.022059,0.0025,0.0,0.0,0.0,0.004808,0.0,0.0,0.0,0.0,0.0,0.028646,0.0,0.0,0.0,0.0,0.0,0.024306,0.0,0.0,0.0,0.008803,0.0,0.011161,0.0,0.0,0.0,0.0,0.009031,0.0,0.0,0.0,0.01539,0.000579,0.0,0.0,0.0,0.000723,0.003759,0.0,0.0,0.0,0.008741,0.011957,0.0,0.0,0.0,0.003788,0.0,0.0,0.005682,0.009868,0.0,0.0,0.0,0.020701,0.0,0.008636,0.015985,0.019109,0.001118
5,19,6,133,6001,9000,6,6163.157895,0.0,0.0,0.0,0.005958,0.0,0.041482,0.0,0.014265,0.0,0.0,0.015038,0.0,0.011877,0.0,0.016354,0.0,0.014792,0.028168,0.004453,0.0,0.0,0.0,0.000414,0.0,0.026316,0.0,0.004742,0.016917,0.0,0.005848,0.032164,0.0,0.0,0.000892,0.0,0.027701,0.0,0.001509,0.0,0.003418,0.0,0.0,0.0,0.0,0.018473,0.0,0.006699,0.0,0.007177,0.00787,0.0,0.002845,0.0,0.0,0.0,0.009569,0.0,0.006341,0.0,0.0,0.023546,0.0,0.003096,0.0,0.0,0.002567,0.0,0.0,0.002288,0.004785,0.017544,0.014057,0.004922,0.001645,0.004235,0.0,0.001815,0.0,0.004537,0.0,0.003696,0.0,0.0,0.003383,0.007989,0.003096,0.0,0.0,0.0,0.0,0.015743,0.001548,0.0,0.02834,0.032211,0.0,0.0,0.0,0.0,0.0,0.000907,0.0,0.0,0.005278,0.0,0.0,0.0,0.0,0.0,0.044892,0.0,0.0,0.0,0.00277,0.0,0.0,0.0,0.0,0.017444,0.02834,0.0,0.0,0.0,0.016667,0.014737,0.01203,0.0,0.0,0.0,0.012632,0.0,0.0,0.0,0.0,0.0,0.018473,0.0,0.0,0.0,0.004975,0.004386,0.0,0.0,0.008864,0.0,0.003096,0.003158,0.0,0.0,0.0,0.004049,0.001754,0.022883,0.0,0.0,0.0,0.013158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526,0.016651,0.0,0.009633,0.0,0.0,0.0,0.0,0.023334,0.0,0.0,0.0,0.005216,0.013158,0.006902,0.0,0.0,0.006693,0.021369,0.000492,0.0,0.013158,0.021347,0.016018,0.0,0.015595,0.0,0.013557,0.042607,0.0,0.00638,0.00554,0.0,0.0,0.0,0.018773,0.019391,0.012453,0.015076,0.039256,6.7e-05
6,14,6,133,6001,9000,6,8670.071429,0.0,0.0,0.0,0.009434,0.002232,0.11959,0.0,0.064753,0.0,0.0,0.001701,0.0,0.039191,0.0,0.023809,0.0,0.0,0.034487,0.069231,0.0,0.000768,0.0,0.0,0.0,0.003571,0.0,0.013514,0.0,0.012605,0.008547,0.0,0.0,0.0,0.0,0.011905,0.012218,0.0,0.018426,0.0,0.01577,0.0,0.048105,0.0,0.0,0.036897,0.0,0.008831,0.007519,0.006494,0.019359,0.0,0.08639,0.0,0.003401,0.014286,0.011905,0.0,0.000861,0.0,0.028757,0.008459,0.0,0.0,0.0,0.004059,0.058362,0.0,0.0,0.0,0.002597,0.079365,0.060781,0.00925,0.029018,0.015599,0.0,0.0,0.0,0.0,0.021792,0.044434,0.0,0.0,0.030357,0.060587,0.012605,0.022911,0.0,0.0,0.0,0.03986,0.008403,0.0,0.02967,0.084857,0.0,0.0,0.0,0.0,0.0,0.025862,0.0,0.0,0.014723,0.0,0.008571,0.022167,0.020408,0.0,0.048319,0.0,0.0,0.0,0.007519,0.0,0.0,0.0,0.0,0.071429,0.002747,0.0,0.0,0.0,0.019643,0.031429,0.02449,0.0,0.0,0.0,0.010286,0.0,0.0,0.0,0.0,0.0,0.010407,0.0,0.0,0.0,0.023454,0.00641,0.0,0.0,0.092481,0.0,0.0,0.011429,0.0,0.0,0.0,0.031136,0.069048,0.003106,0.0,0.0,0.0,0.032738,0.0,0.0,0.0,0.0,0.0,0.03373,0.0,0.0,0.003571,0.06872,0.0,0.012914,0.0,0.0,0.0,0.0,0.034483,0.0,0.0,0.0,0.073788,0.086971,0.010539,0.002551,0.017143,0.050372,0.035446,0.006676,0.0,0.0,0.063936,0.013043,0.0,0.0,0.015568,0.047619,0.068707,0.003401,0.052489,0.0,0.0,0.0,0.0,0.026388,0.0,0.075746,0.006029,0.106204,0.052636
7,12,6,133,6001,9000,6,7542.833333,0.0,0.0,0.0,0.0,0.023438,0.02743,0.0,0.021612,0.0,0.016667,0.0,0.0,0.022493,0.0,0.018205,0.0,0.003813,0.028096,0.0,0.0,0.014337,0.0,0.001312,0.0,0.0,0.0,0.004504,0.005952,0.009804,0.0,0.00463,0.0,0.0,0.002119,0.0,0.0,0.0,0.000531,0.00641,0.015151,0.0,0.002551,0.0,0.001462,0.017108,0.0,0.007273,0.0,0.018939,0.000779,0.0,0.0,0.0,0.047619,0.0,0.007576,0.0,0.007028,0.0,0.0,0.0,0.0,0.0,0.0,0.000947,0.010163,0.0,0.0,0.0,0.0,0.04321,0.008972,0.0,0.005208,0.0,0.0,0.001437,0.0,0.002874,0.0,0.013099,0.0,0.002381,0.006845,0.042411,0.004902,0.0,0.0,0.0,0.0,0.016741,0.004902,0.0,0.008974,0.026,0.0,0.0,0.00463,0.0,0.0,0.003592,0.0,0.0,0.001857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02193,0.0,0.0,0.0,0.0,0.0,0.0,0.00619,0.000801,0.0,0.0,0.0,0.019444,0.04,0.014286,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.012141,0.0,0.0,0.0,0.010365,0.000534,0.008621,0.0,0.016667,0.0,0.044118,0.01,0.0,0.0,0.0,0.007479,0.0,0.0,0.0,0.009259,0.0,0.006944,0.0,0.0,0.0,0.0,0.0,0.050926,0.0,0.0,0.0,0.019772,0.0,0.001674,0.0,0.0,0.0,0.0,0.015599,0.0,0.0,0.0,0.018268,0.005401,0.02459,0.0,0.023333,0.020231,0.02193,0.005452,0.0,0.0,0.015152,0.017391,0.0,0.095679,0.0,0.026515,0.030159,0.026455,0.010101,0.035088,0.0,0.0,0.0,0.005308,0.0,0.025619,0.009378,0.030347,0.022776
8,11,6,133,6001,9000,6,6770.090909,0.0,0.0,0.0,0.0,0.002841,0.020915,0.0,0.006584,0.0,0.0,0.0,0.0,0.01609,0.0,0.005307,0.0,0.049911,0.006844,0.0,0.0,0.018573,0.0,0.007158,0.0,0.0,0.0,0.0,0.0,0.005348,0.0,0.0,0.0,0.0,0.020801,0.0,0.001196,0.0,0.0,0.003497,0.0,0.0,0.0,0.007856,0.0,0.0,0.0,0.000331,0.0,0.030992,0.0,0.0,0.001843,0.0,0.0,0.0,0.009642,0.0,0.0,0.0,0.0,0.003589,0.0,0.019608,0.0,0.02376,0.0,0.0,0.0,0.007905,0.0,0.006734,0.000188,0.0,0.00142,0.0,0.0,0.00418,0.0,0.0,0.001541,0.0,0.0,0.005195,0.0,0.00974,0.0,0.0,0.0,0.0,0.0,0.001623,0.0,0.0,0.0,0.012,0.0,0.0,0.007576,0.0,0.0,0.0,0.0,0.0,0.000253,0.0,0.007273,0.0,0.0,0.0,0.008021,0.0,0.0,0.0,0.014354,0.0,0.0,0.0,0.0,0.003636,0.004371,0.0,0.0,0.0,0.00303,0.001818,0.002597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030102,0.0,0.0,0.0,0.007236,0.0,0.007837,0.007905,0.030622,0.0,0.0,0.010909,0.0,0.0,0.0,0.005828,0.00303,0.0,0.0,0.0,0.008264,0.0,0.0,0.0,0.027273,0.0,0.059289,0.037879,0.0,0.0,0.0,0.00522,0.0,0.006899,0.0,0.0,0.0,0.0,0.003881,0.0,0.0,0.0,0.014469,0.007155,0.0,0.0,0.0,0.006306,0.008202,0.006797,0.0,0.0,0.003814,0.011067,0.0,0.0,0.0,0.009642,0.0,0.0,0.007576,0.0,0.0,0.0,0.0,0.011581,0.0,0.004396,0.047198,0.006462,0.001393
9,10,6,133,6001,9000,6,8100.5,0.0,0.0,0.0,0.015094,0.0125,0.041116,0.0,0.023598,0.0,0.0,0.0,0.0,0.030088,0.0,0.031074,0.005714,0.016994,0.03437,0.0,0.0,0.002151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005556,0.0,0.0,0.008475,0.0,0.000658,0.0,0.00414,0.0,0.001299,0.0,0.00102,0.002469,0.003509,0.037748,0.0,0.004364,0.021053,0.0,0.0,0.0,0.00473,0.0,0.0,0.0,0.004546,0.0,0.006024,0.0,0.0,0.0,0.0,0.05098,0.0,0.009091,0.004878,0.0,0.0,0.0,0.0,0.0,0.008903,0.0,0.0125,0.012644,0.0,0.004023,0.004167,0.001724,0.0,0.025752,0.0,0.0,0.025,0.039286,0.005882,0.0,0.0,0.0,0.0,0.01875,0.004412,0.0,0.04,0.0532,0.0,0.0,0.019444,0.0,0.0,0.001724,0.0,0.0,0.022006,0.0,0.0,0.0,0.0,0.0,0.044118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018857,0.008654,0.0,0.0,0.0,0.023333,0.008,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.00596,0.09375,0.0,0.0,0.014925,0.001282,0.003448,0.013044,0.008421,0.0,0.0,0.014,0.0,0.0,0.066667,0.017949,0.0,0.0,0.0,0.0,0.0,0.070833,0.0,0.0,0.0,0.0,0.026087,0.0,0.0,0.0,0.0,0.019285,0.0,0.003348,0.0,0.0,0.0,0.0,0.020361,0.0,0.0,0.0,0.024925,0.013889,0.088524,0.0,0.016,0.047399,0.024812,0.000935,0.0,0.055,0.003496,0.028696,0.0,0.0,0.0,0.0,0.00381,0.0,0.027273,0.0,0.0,0.0,0.0,0.022293,0.021053,0.030743,0.024552,0.042941,0.011239
0,9,7,83,9001,12000,7,10181.888889,0.0,0.012346,0.0,0.010482,0.0,0.02202,0.0,0.008827,0.0,0.0,0.0,0.0,0.003442,0.0,0.024064,0.0,0.000726,0.029096,0.002564,0.0,0.063321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008475,0.0,0.001462,0.0,0.0,0.0,0.001443,0.0,0.0,0.0,0.0,0.000736,0.0,0.00202,0.011696,0.0,0.0,0.022222,0.016517,0.0,0.0,0.0,0.001684,0.0,0.012048,0.0,0.0,0.0,0.0,0.015251,0.0,0.0,0.004065,0.0,0.0,0.0,0.0,0.0,0.00276,0.0,0.0,0.001277,0.0,0.001916,0.0,0.0,0.009416,0.000372,0.0,0.0,0.000397,0.010913,0.0,0.0,0.0,0.0,0.0,0.0,0.001634,0.0,0.008547,0.009778,0.0,0.0,0.012346,0.0,0.0,0.0,0.0,0.0,0.002786,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011696,0.0,0.0,0.0,0.0,0.0,0.013889,0.0,0.0,0.0,0.019444,0.0,0.0,0.0,0.0,0.0,0.000889,0.0,0.0,0.0,0.0,0.0,0.016924,0.0,0.0,0.0,0.000553,0.0,0.0,0.0,0.035088,0.0,0.0,0.0,0.0,0.0,0.0,0.012821,0.040741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021605,0.0,0.0,0.0,0.020705,0.0,0.00124,0.0,0.0,0.0,0.0,0.022624,0.0,0.0,0.0,0.030697,0.0,0.0,0.0,0.0,0.003211,0.015038,0.009346,0.0,0.0,0.013209,0.006763,0.0,0.0,0.0,0.0,0.006349,0.0,0.011784,0.0,0.0,0.0,0.0,0.0,0.0,0.014009,0.009946,0.024775,0.000851
1,10,7,83,9001,12000,7,11641.9,0.0,0.0,0.0,0.007547,0.007812,0.02836,0.016667,0.032243,0.0,0.015,0.021429,0.0,0.014159,0.0,0.006215,0.0,0.0,0.008183,0.004615,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.001852,0.066667,0.0,0.0,0.0,0.0,0.0,0.015287,0.003846,0.0,0.0,0.0,0.0,0.0,0.016556,0.0,0.013091,0.08421,0.018182,0.0,0.0,0.007432,0.0,0.0,0.0,0.041667,0.0,0.013253,0.0,0.0,0.021053,0.002857,0.005882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008075,0.006475,0.0,0.033333,0.0,0.0,0.0,0.0,0.005085,0.004682,0.0,0.0,0.008929,0.011607,0.0,0.0,0.0,0.0,0.0,0.021428,0.005882,0.0,0.0,0.0196,0.011765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007799,0.0,0.036,0.0,0.0,0.0,0.002941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001923,0.0,0.0,0.0,0.004167,0.004,0.002857,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.007285,0.00625,0.0,0.0,0.019403,0.0,0.0,0.0,0.066316,0.0,0.0,0.0,0.0,0.0,0.0,0.005128,0.0,0.0,0.027273,0.016667,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.019444,0.0,0.0,0.0,0.011918,0.0,0.012946,0.0,0.0,0.0,0.0,0.019869,0.0,0.0,0.0,0.015616,0.018056,0.019672,0.0,0.004,0.020809,0.007519,0.008411,0.0,0.0,0.011888,0.011304,0.0,0.0,0.020513,0.0,0.010476,0.001587,0.00303,0.052632,0.0,0.0,0.0,0.019108,0.0,0.010017,0.006905,0.037683,0.000766
2,8,7,83,9001,12000,7,9276.875,0.0,0.006945,0.0,0.0,0.013672,0.035735,0.0,0.022488,0.0,0.003125,0.014881,0.0,0.003319,0.0,0.003531,0.0,0.017974,0.008593,0.000962,0.0,0.020161,0.0,0.0,0.0,0.008333,0.125,0.011261,0.0,0.0,0.004274,0.0,0.0,0.0,0.011653,0.0,0.0,0.0,0.028663,0.0,0.0,0.0,0.0,0.001543,0.0,0.004967,0.0,0.010909,0.0,0.014204,0.0,0.0,0.005912,0.0,0.0,0.0,0.001894,0.0,0.003012,0.0,0.001623,0.0,0.0,0.0,0.0,0.024148,0.003049,0.0,0.0,0.032609,0.0,0.0,0.016563,0.0,0.007812,0.0,0.0,0.000718,0.010417,0.0,0.0,0.008361,0.0,0.003571,0.000893,0.0,0.0,0.0,0.0,0.0,0.0,0.001674,0.0,0.0,0.0,0.013,0.0,0.0,0.010417,0.0,0.0,0.0,0.0,0.0,0.00383,0.0,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066428,0.007212,0.0,0.0,0.0,0.004167,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.007451,0.0,0.0,0.0,0.003109,0.004006,0.012931,0.0,0.019737,0.0,0.012255,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020179,0.0,0.002232,0.0,0.0,0.0,0.0,0.011905,0.0,0.0,0.0,0.012387,0.003472,0.098361,0.0,0.0,0.020231,0.023496,0.021028,0.0,0.0,0.000874,0.001087,0.0,0.0,0.057692,0.003788,0.005952,0.005952,0.0,0.0,0.0,0.0,0.0,0.0,0.039474,0.007988,0.023657,0.030794,0.0
